logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-95.14920911024113,0.5018126062818903,0.3227538796040725,41.668026719792046,150.44108899997082,766465,20627,634,400,2100,1
