logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-93.89870781296686,0.4863511519200065,0.32299105446605875,41.729288506038614,154.51715879997937,758726,20508,626,400,1000,1
