logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-97.077722881437,0.49870393623598247,0.29585211695801655,43.764237554269954,145.9931757999948,750176,26684,571,500,2642,1
