logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-96.391954562127,0.539036069692886,0.32383557182038275,41.94779103049371,151.89035340002738,758504,20465,623,400,1100,1
