logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-95.72897278625209,0.5289360016373044,0.32280038988718707,41.68003668452799,152.49217959999805,770570,20705,637,400,2700,1
