logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-95.85340975253229,0.5147289420373147,0.32429016350070766,42.06564405732629,150.9756246000179,770722,20716,631,400,1900,1
