logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-94.2544963377218,0.5065715423348239,0.33049113046799694,43.689754927205826,155.28085119999014,777827,20931,613,400,1200,1
