logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-97.83180886312142,0.4553090611696158,0.2949920723391547,43.510161371474545,151.28349069999967,762265,27072,583,500,2442,1
