logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-95.58249980430652,0.5026397815525616,0.32429971151909004,42.068121156546,156.82359049998922,773175,20812,633,400,1600,1
