logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-97.27825217529478,0.48716019801889543,0.29767218920373717,44.304366112672746,148.86078659999475,759640,27017,571,500,2942,1
