logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-96.24332565643823,0.4750930140969756,0.3252097836257993,42.30456134637568,156.93475060001947,789471,21196,643,400,3300,1
