logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-94.19432559702926,0.5278758966789675,0.32089018252195683,41.18820369558991,162.06417339999462,753378,20324,630,400,1300,1
