logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-61.841318267649065,0.788690102853095,0.48481753089742735,58.76200956636948,974.1877901999978,5310990,15884,1481,250,1700,1
