logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-55.361256181681256,0.6150176020283518,0.35964161557715074,51.73683666197722,120.80009710000013,643101,22717,203,400,2942,1
