logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-62.705352201715684,0.8032279257835732,0.4882776151026759,59.60375735258923,986.6507094000117,5351641,16109,1471,250,2800,1
