logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-62.5502961576782,0.8076875794637227,0.48704361953681063,59.30287183287938,1014.6705515999929,5356578,16037,1480,250,1100,1
