logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-61.23425744434472,0.8180725785904638,0.482302622452287,58.15395490608833,971.3651283999789,5264542,15681,1484,250,1400,1
