logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-60.537950209140455,0.7952241502516405,0.47888515409361704,57.33274770281683,952.6422967000399,5182511,15530,1481,250,2200,1
