logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-62.184396342659156,0.80389644657709,0.48596739056283045,59.04107617261165,1238.316399400006,5352528,15975,1486,250,1000,1
