logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-62.03743864744204,0.7832309677630184,0.4848549715178223,58.77108585138707,983.2050504999934,5316936,15910,1483,250,1200,1
