logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-57.19624913125375,0.6263636212362511,0.36667807146261416,53.781123236616786,125.34369489999517,663584,23492,202,400,2742,1
