logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-63.20273480238472,0.819077601438976,0.48982179911466023,59.98134872198064,995.9981049000053,5402941,16194,1476,250,1900,1
