logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-61.68140737897942,0.7901160284629334,0.4825968615271182,58.22493268895613,969.648722999962,5275464,15832,1485,250,2600,1
