logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-57.88612656631272,0.6418739299698932,0.36957707795299727,54.63488661931033,126.40885770000023,672140,23745,201,400,2442,1
