logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-59.1271034307323,0.6333802690020081,0.3727140950196819,55.56631865053618,129.97851860000083,686043,24223,202,400,2642,1
