logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-61.53462045983336,0.8023169240882504,0.48361275109599117,58.47032325565827,971.5006345000002,5260886,15800,1475,250,1500,1
