logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-61.772668375758265,0.7873204059054271,0.48401353778127987,58.56727618888761,981.9815352000296,5334944,15878,1493,250,2000,1
