logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-61.80977550053836,0.7888795717926372,0.48425021522474726,58.624567736303504,1248.4688150999718,5300070,15875,1482,250,3000,1
