logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-387.691575812341,0.5869817686479349,0.2986108473864484,26.750531453055828,27.841603799999575,255478,9539,1061,300,442,1
