logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-387.46266955643546,0.5826919889471694,0.2970086418098536,26.46423999292017,28.06508880000183,253006,9415,1062,300,2342,1
