logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-387.28511826439865,0.5990961515000927,0.2958051240223003,26.25020141935454,28.800041400005284,250423,9348,1059,300,2242,1
