logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-387.743998072511,0.5555160789170797,0.29822606632570303,26.681635990830785,26.537386800002423,258126,9584,1074,300,2042,1
