logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-387.0632739838878,0.5584769511354766,0.2948862256361086,26.08736582097299,27.969477399994503,252011,9410,1073,300,342,1
