logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-387.27678810624786,0.6014030741900125,0.2957030420828153,26.23208672910937,27.071045600001526,245896,9207,1041,300,1842,1
