logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-387.49843298745037,0.5694882414062652,0.29746089140108484,26.544894573938393,26.032180999995035,254277,9464,1064,300,1042,1
