logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-387.3525208027764,0.5641995730177551,0.29517456377878154,26.138406930598194,25.79503449999902,251051,9366,1067,300,242,1
