logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-387.2353480908814,0.6002885981840814,0.29744469064058066,26.542003197081215,30.38910339999711,250573,9357,1048,300,1342,1
