logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-387.4815357809554,0.5704074441265092,0.2980052462590476,26.642138039374686,26.921759199998633,252329,9472,1052,300,942,1
