logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-387.3442890475411,0.6028525733519893,0.2972379290702636,26.50511594339372,25.946393099999113,249762,9358,1047,300,142,1
