logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-387.1436453716621,0.5975987288192801,0.29612458066677066,26.306930182521228,27.982420599997567,249700,9343,1054,300,2442,1
