logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-387.36611832766107,0.5702608385262273,0.2968460149538983,26.435266978203003,29.613326400001824,254477,9458,1069,300,2642,1
