logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-387.7325255499665,0.6045036578338705,0.29812381036115654,26.663341891276445,27.163065100001404,252313,9403,1051,300,2942,1
