logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-387.24939681234775,0.5984750949988004,0.296328717251599,26.34321260039343,28.964108699998178,252152,9389,1063,300,2542,1
