logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-387.41428084722685,0.5984660798339069,0.29657435582411257,26.3869045597462,26.399130799996783,248992,9312,1048,300,1242,1
