logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-387.9881467091426,0.5540961535320061,0.3005692997576053,27.102571187033163,25.88888009999937,260521,9698,1068,300,2742,1
