logz,logzerr,logz_resample_std,H,runtime,ncall,n_iter,eff_nlive,nlive_used,seed,converged
-387.0214269575296,0.5912670490867922,0.295258620599833,26.153295911554835,26.72788379999838,245539,9222,1043,300,1742,1
