Intercept,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60
-5.04407657228881,-5.903359494424114,-12.841696506649459,1.188065440574669,12.191282193969755,-10.043244830876695,-0.22742991859537412,-2.636168810272819,-4.728963294309848,-2.8123555695732705,0.7054024489260892,-3.1973952167850763,0.7308012523425149,2.9352518553843385,-1.2993612379009072,-0.4755176168139886,1.581632810128892,0.26101751401474094,0.5484438124306472,1.4070748408755627,0.9700234947562312,-1.842354888794858,-0.6715424426264789,1.8218747711220813,1.7017613656972534,0.8317153284811092,1.6121451436882297,0.950555213225766,0.9047682729734252,1.3942671296854927,0.003308886413545556,1.7279503845299928,0.13605522039592985,-0.8003970600417494,-1.414450297638358,-2.608569709298311,-0.9744786726875191,-3.7986810297264655,0.520904445504076,-2.6454492749448515,-0.12056331049768695,-0.11433902053493436,-0.2813239753545079,1.3292765931718902,0.735904128569759,-1.3475785581992925,0.5454381577078368,0.10140389650594721,0.2393456781678683,0.05291102815584289,1.1016493443578854,0.33234949094137967,0.6127922445356122,-1.1283412179523995,-2.2874254056258847,0.09246662612003087,-1.439742981947738,-0.6544806057218091,-0.5708583773247176,1.0572201854405856,-0.45498661426884013
-6.7907637633503555,-5.924179819780833,-12.487312106452183,0.746195813330615,13.454365433829146,-10.122834464284118,-0.5230222471744722,-3.543011053991696,-6.021839725450254,-3.4304379872451043,0.6521323646943663,-3.3698149788380034,0.9819184096329032,3.7841388936075746,-1.8222123636860463,1.665348701077455,-0.1330178590170662,-0.7888594540327567,1.7314733211168098,1.1792296532942752,-0.1668531376180713,-1.329238538125732,1.2205977258898117,1.2525623176987246,2.311201586862714,1.6899453252828678,0.9427662789957575,0.8198826768713737,0.3596173607395798,2.850809359315551,-0.6522949024035304,1.7895696377603452,-0.39572063233220367,-0.8747884606346563,-0.9847735883645699,-3.3021335977167063,-1.494084663288656,-1.8137010298730833,1.220650222887819,-2.7817265001499956,1.2538145694784566,-1.0097664955772734,-0.16767053468579438,1.2003466795637006,-0.5475494724070604,-0.27667444601006264,-0.7527680569782514,-0.28261380782445994,1.9668090268757303,-0.24784044062146776,0.2248519554809771,0.865294897863753,-0.7959322458938456,-1.281989448922379,-1.7711837713694947,0.502577258808281,-1.9214642774531858,-2.000125636442336,-0.11761767661911182,0.2871363324447419,-0.778419505014932
-5.779803672605058,-6.622912795083536,-12.462390562713301,1.8788194313217845,13.829516891447751,-10.771462557875426,0.3495882322979366,-3.5534653503414106,-5.583491753506418,-2.8196116796675486,1.0865070968087296,-4.178707170389936,1.3013440303285588,3.1444249060367633,-1.729169591512137,1.0843460421505982,1.3372683267812884,-1.8281632725731063,0.24647202178072317,2.3465706759809395,-2.08762311360754,-1.8931099644654044,-1.0661611361848207,1.7808610222555998,1.6553819628305513,1.3214765031112692,1.542959067433314,1.0446131483976469,0.042049390756991725,2.486241850142655,-0.4409521928460308,1.77328536535762,-0.2122067556869115,-0.738953220590998,-0.7666278597186381,-3.383470114442199,-1.0509986722686853,-2.7691240062081115,0.36617104030671366,-1.9465651951907141,0.8668894230889905,-2.3081295412998273,-0.002589340359298515,1.8653308424225856,-0.9574560360551769,-0.09424371488387626,0.041961338293097776,-0.7481755921682637,0.8341939945924846,-0.8382393849691583,-0.2003030545775577,0.929503080645614,-0.9818290335289819,-1.7903400700393457,-3.6561860346795156,0.895358040321194,-2.050505683888499,-2.1121522250233506,0.17156129459078487,0.8262433144649902,-0.012460105630906219
-5.462206718597028,-5.55174443359296,-12.84475521934135,1.2697773171886764,14.342786635376227,-9.557263195331846,1.1628321994013135,-3.075914047205374,-5.760632740241148,-2.013880112599764,-0.11726684849377945,-3.9437558277349063,1.2836225060499988,3.5161553094349673,0.675568960503593,1.6420017908228592,1.4054958020202717,-0.11716002784558105,0.676977001905593,2.3543951630219477,-1.2061355600120744,-0.5109728563433126,-1.1461568165966776,2.0799749654769784,1.4747344752008358,2.7046108305326277,0.9588869030241376,0.2779997285625109,-1.6604728153078314,1.8756081261481474,0.10733254043594881,1.952144879773933,-1.5531807932115338,0.3560304694012511,-1.0685836576996834,-3.299250273044158,-0.923506650459449,-1.508711318168021,0.15375148400628647,-0.7700890903135752,1.530076761013956,-4.104008529330968,-0.019099515355914906,2.02238012393311,-1.4069349560618383,1.2278442120013258,0.5595656421350244,-0.9549359452587797,-0.0787064081970023,-2.545057065364306,-0.07535968338919594,2.4680547532695813,0.4778023493362304,-1.5120782743258518,-2.7981062632760962,0.8072906445063149,-1.1779858093612927,-2.836419451196406,0.6371945749461475,2.5643595342941063,1.4940888064947566
-4.906556290401117,-5.5076983583012815,-11.940862059313066,1.1320332552880663,14.052394178320132,-10.268237295450646,1.0950416769262556,-3.7878865486791224,-5.865073706676095,-2.324903519781273,0.08094178050444366,-4.001214064873022,0.3806110617353131,1.294856150231871,-1.462702140866491,0.8033904617897015,1.904458866334282,-0.5958774033520222,0.8322103773431271,1.263177321807214,-0.7700026053323431,-0.7359468341543782,-0.4772101690209563,1.2388735642848892,-1.3170038302153884,1.8039346081333767,1.0799668572069316,-0.6913048068355738,-0.5232762636884054,2.5897945515896756,0.46636713380896627,1.6900834055157472,-1.9357620627863537,0.6321669051672614,-1.8474455411453383,-2.0472581654619266,-0.5297405295179081,-1.3990843577715368,1.4893010410435084,-2.1340338385270137,1.2264891609196318,-3.8998946882419405,-0.22088816716086918,1.892663448534401,-1.196742419962246,0.592682739970724,-0.06522320984849844,-0.4748122546151085,0.7110288751986042,-1.3380779767526347,-0.6273022302007366,2.3808584300679168,-0.26451173328097144,-1.4305810744593173,-2.2496627658219355,0.3984863609499615,-1.7858806200300905,-1.1853990310830753,1.4212071218529538,1.807302481853072,0.8051511503764655
-4.040575514547288,-3.746845649144638,-10.221248477484826,1.4813579518150894,13.467066802944158,-9.629147814815637,0.9696160723232119,-5.676813441506497,-4.732742317337543,-3.477794912927563,-0.13491121952364513,-2.373675204738058,0.4359845164984812,1.8854447141177813,-1.4559793364497557,0.7412973997604162,1.6029893840955407,0.8282532713118812,1.5279628294784997,0.3836244847353518,-0.9800602949816739,-0.1403051250214752,-1.50844490402256,1.9265474354981313,-0.17283381275133275,1.1621743260245945,0.6977181090917569,-0.4722361387706543,-0.3756291445865363,1.1076378476288984,1.2089931106672007,1.9005173467042065,-2.3729909072243838,-0.7821682320924551,-2.414270845718411,-0.7881158598923929,0.1963552309744719,-0.8912993884575844,-0.18491209282227666,-1.9901412826296443,0.20857553865655623,-3.3009229736288126,1.201502723299156,2.725803456244953,0.2927261680411846,1.0185221209435733,-1.7990911995437155,0.0830586962000003,0.15816509021507555,-0.5548657873797298,-1.613528535260124,2.029282412699464,1.3613662233967379,-0.9137244092406432,-0.9505555295119797,1.1871384648247763,-0.23960380798685033,-1.7625866898356135,0.3677690075474228,0.6931578743257825,-0.4262182621515783
-2.958129304133968,-2.7090749669915093,-11.139108426941945,0.9261340337225127,14.724657971484984,-7.866271381840159,-0.25972595964056455,-6.367037664697427,-3.5318875164345656,-3.846167606231608,-0.38033798742601277,-1.4185134244146773,0.22668559910871758,0.9642998870633205,-1.2429328479689583,1.4175411760196157,0.7368858414143258,-0.26363865111282175,1.3938183800684603,0.6080575901245415,0.6049089444855049,-1.0744777570725863,-1.379246980900469,1.548317561703955,-1.3030533641920952,-0.197752097410086,1.1405231776041687,-0.5932568156560138,0.286432229365096,-0.3085773651824912,0.031766329296450194,1.0724339720062703,-2.1487175167035524,-0.7465029119447416,-1.9070324745235099,-1.3358880775474948,-0.44426822089482576,-2.726423507135858,0.7965569555062455,-0.5690265654744175,0.052243144868065576,-2.340128601566739,1.4996706323554827,1.0122273756106823,0.9797763921826543,-0.15773826662242832,-1.4886142384856997,0.18210081589206328,0.972145322232192,0.33478832474237186,-0.3173228033843861,1.2441251886043703,-0.031404109805008795,-2.037375953164339,-2.9635146973778563,0.46979309510087885,0.3899275738120693,-2.020384586082906,-0.33228344459714776,1.2982012422579925,0.2706459050381345
-3.8727919191807634,-2.11899231031733,-14.409853806399198,2.718757473372673,15.525421475076781,-8.279068483500433,-0.21633813126030935,-5.652257150673609,-4.70091294025902,-3.328958422825593,-0.03283991817565934,-2.4371146863360513,0.5422844740273693,0.7068762279229243,-0.5029823863672971,1.2818306824402135,-0.16785815396885811,1.1058528124634994,0.7212754436463997,1.2169859346771108,-0.34180200822250717,-0.3493258792473512,-1.3293012525948695,2.133781392827978,-0.10740208411128119,1.081734301646118,0.763307643473221,-0.17809110805026632,0.019712820357768633,0.3984526391923653,-0.43512068519674646,-0.6138087213617908,-2.251918573126501,-1.8773531043296532,-1.9817664483377477,0.03222059292817485,-0.6299428469845136,-2.5556719054038717,0.7731240755056621,-0.6441083122404829,-0.8928944319424936,-2.707580609643877,0.9738508952794724,2.11146460974097,-0.5660489848098258,0.6620975581329069,-1.6589440811801661,-0.029012842984502206,-2.0276784771730143,-0.2474807611960645,1.4267861120937466,1.3948666948252106,1.9401116185590164,-1.5842727410242183,-2.9909790151118374,1.4709287136339786,0.9553355435105142,-1.687142180093193,-1.2977869770921546,0.9735571512622442,1.6950796759823537
-3.8727919191807634,-2.11899231031733,-14.409853806399198,2.718757473372673,15.525421475076781,-8.279068483500433,-0.21633813126030935,-5.652257150673609,-4.70091294025902,-3.328958422825593,-0.03283991817565934,-2.4371146863360513,0.5422844740273693,0.7068762279229243,-0.5029823863672971,1.2818306824402135,-0.16785815396885811,1.1058528124634994,0.7212754436463997,1.2169859346771108,-0.34180200822250717,-0.3493258792473512,-1.3293012525948695,2.133781392827978,-0.10740208411128119,1.081734301646118,0.763307643473221,-0.17809110805026632,0.019712820357768633,0.3984526391923653,-0.43512068519674646,-0.6138087213617908,-2.251918573126501,-1.8773531043296532,-1.9817664483377477,0.03222059292817485,-0.6299428469845136,-2.5556719054038717,0.7731240755056621,-0.6441083122404829,-0.8928944319424936,-2.707580609643877,0.9738508952794724,2.11146460974097,-0.5660489848098258,0.6620975581329069,-1.6589440811801661,-0.029012842984502206,-2.0276784771730143,-0.2474807611960645,1.4267861120937466,1.3948666948252106,1.9401116185590164,-1.5842727410242183,-2.9909790151118374,1.4709287136339786,0.9553355435105142,-1.687142180093193,-1.2977869770921546,0.9735571512622442,1.6950796759823537
-4.630419169010823,-1.6644370469049041,-12.895456756324938,3.4331490243853646,14.737175136352839,-9.228398424862283,0.9029225921678439,-7.271835355418506,-4.3953955660150825,-2.9463950593546153,0.6110486826951684,-3.4748678360226344,0.6485417333986432,1.2045659540914488,-1.0085181527685825,1.2298159310767405,0.35572937858542597,1.898812365171361,1.3404302384926616,1.36053725311754,-0.7968289569218217,-0.6363881008701752,-3.0791948920907553,1.661374920998586,0.42625071620169547,0.8063450807292326,-0.040831891406007556,-0.02056502473398806,-0.8503312245544977,-0.3082484079192351,0.05591920456758635,-1.223827777702664,-0.37204969549990563,0.3678083855198158,-1.6344803346413017,0.7891928591613736,0.031162709326898387,-2.0397941871509158,1.4768223676895287,-1.128295769195199,-0.9552675824131869,-2.211867946578833,1.8200453925222837,0.2665673650695707,-1.0098261365759928,0.050247264921223424,0.27873930033987226,-0.7127580246896383,-0.983276638484224,-0.5853445004463148,1.7555322505490334,1.8847085383491187,0.7731877543319127,-1.7250250797665407,-3.0448702298628234,-0.3230448209824234,0.6061962428369859,-0.28474813838137736,-1.3314868812623186,1.7788204724576917,0.8935444775152577
